task,team,timestamp,rank_video,elapsed_since_task_start_ms,QT,QT_Explanation,category,type,value,additionals
vbse057,visione2,1668178948130,1200.0,299287.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,LocalizedObjectAndColors,graykeyframe+ a zoomed written on paper+ a line on paper zoomed,"{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse058,vibro2,1668178986000,87.0,1900.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,cvhunter1,1668178989314,16.0,5214.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,visione3,1668178989340,1279.0,5240.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse058,visione2,1668178989488,1279.0,5388.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse058,vibro4,1668178990000,87.0,5900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 03158 at 00:00:57:00 (Frame #1425),{}
vbse058,cvhunter1,1668178990155,16.0,6055.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,visione4,1668178990171,1279.0,6071.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse058,vibro2,1668178991000,505.0,6900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 09291 at 00:04:11:00 (Frame #7530),{}
vbse058,cvhunter3,1668178991024,16.0,6924.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,cvhunter2,1668178992083,16.0,7983.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,cvhunter3,1668178992242,16.0,8142.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,cvhunter2,1668178992973,16.0,8873.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,vibro1,1668178993000,95.0,8900.0,Text,type == jointEmbedding,TEXT,jointEmbedding, A freestyle downhill skier jumping down rocks between trees. ,{}
vbse058,vibro3,1668178993000,87.0,8900.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,cvhunter4,1668178996071,16.0,11971.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier jumping down rocks between trees.,{}
vbse058,visione1,1668178998096,1279.0,13996.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse058,visione1,1668179008552,inf,24452.0,Image,category == Image,Image,globalFeatures,07276/07276_149.jpg,"{""subtype"":""sematic video similarity (clip)"",""queryparameter"":""simReorder=true""}"
vbse058,cvhunter3,1668179009014,4.0,24914.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 2313:14588_3274:3486_2199:19455_14233:1440_15641:27700_6118:6775_1940:4699_5800:1450_4742:630_11261:3025_| group:1|13495:3600_4955:3034_,{}
vbse058,vibro2,1668179011000,1642.0,26900.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,A freestyle downhill skier jumping down rocks between trees.  >  ,{}
vbse058,cvhunter4,1668179014108,8.0,30008.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 2313:14588_3274:3486_2199:19455_14233:1440_4341:1867_3594:46331_11558:4773_11261:1138_2199:7305_6506:3394_| group:1|13317:13838_,{}
vbse058,visione3,1668179021352,1295.0,37252.0,Image,category == Image,Image,globalFeatures,07276/07276_77.jpg,"{""subtype"":""image similarity"",""queryparameter"":""simReorder=true""}"
vbse058,cvhunter3,1668179024003,7.0,39903.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 13495:3600_2313:14556_1940:8272_1419:4425_4739:4451_1419:2412_8466:4854_10225:1031_14233:1440_13317:50288_| group:1|10225:5325_,{}
vbse058,visione2,1668179027230,1282.0,43130.0,Image,category == Image,Image,globalFeatures,03129/03129_49.jpg,"{""subtype"":""image similarity"",""queryparameter"":""simReorder=true""}"
vbse058,visione1,1668179029763,1279.0,45663.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=true""}"
vbse058,vibro3,1668179033000,1.0,48900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 02249 at 00:01:37:00 (Frame #2425),{}
vbse058,vibro4,1668179034000,1070.0,49900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 09291 at 00:00:06:00 (Frame #195),{}
vbse058,visione3,1668179041727,353.0,57627.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier in the snow jumping down rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=true""}"
vbse058,cvhunter2,1668179042657,1.0,58557.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier with blue trousers jumping down rocks between trees.,{}
vbse058,cvhunter2,1668179043508,1.0,59408.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier with blue trousers jumping down rocks between trees.,{}
vbse058,vibro1,1668179044000,143.0,59900.0,Text,type == jointEmbedding,TEXT,jointEmbedding, A freestyle downhill skier jumping down rocks between trees and blue sky,{}
vbse058,visione1,1668179044852,282.0,60752.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down snowy rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=true""}"
vbse058,cvhunter3,1668179045244,10.0,61144.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier with black jacket and blue trousers jumping down rocks between trees.,{}
vbse058,vibro2,1668179046000,53.0,61900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 05223 at 00:01:12:00 (Frame #1812),{}
vbse058,cvhunter3,1668179046401,10.0,62301.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A freestyle downhill skier with black jacket and blue trousers jumping down rocks between trees.,{}
vbse058,vibro2,1668179047000,1110.0,62900.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,A freestyle downhill skier jumping down rocks between trees.  >  ,{}
vbse058,visione3,1668179049156,267.0,65056.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier in the snow jumping down rocks between trees.+ skiewr with blue trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,visione3,1668179052035,267.0,67935.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier in the snow jumping down rocks between trees.+ skiewr with blue trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,visione4,1668179052261,576.0,68161.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down snow rocks between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse058,visione2,1668179053848,68.0,69748.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A freestyle downhill skier jumping down between trees.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=true""}"
vbse058,vibro4,1668179055000,222.0,70900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 09291 at 00:00:06:00 (Frame #195),{}
vbse058,visione3,1668179058933,585.0,74833.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier in the snow jumping down rocks between trees.+ skieer with blue trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,cvhunter3,1668179062987,4.0,78887.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A  skier with black jacket and blue trousers jumping down rocks between trees.,{}
vbse058,cvhunter3,1668179064287,4.0,80187.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A  skier with black jacket and blue trousers jumping down rocks between trees.,{}
vbse058,visione3,1668179064546,672.0,80446.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier in the snow jumping down rocks between trees.+ skier with blue trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,vibro3,1668179068000,12.0,83900.0,Text,type == jointEmbedding,TEXT,jointEmbedding,skier jumping down rocks between trees,{}
vbse058,cvhunter2,1668179072126,9.0,88026.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 2249:2488_425:1244_4164:8456_10595:4019_1237:5056_13495:3581_425:8925_4341:1480_425:5994_4341:15217_| group:1|13881:1851_13881:1948_,{}
vbse058,cvhunter3,1668179075679,86.0,91579.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A  skier with black jacket and blue trousers going between trees.,{}
vbse058,cvhunter3,1668179076870,86.0,92770.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A  skier with black jacket and blue trousers going between trees.,{}
vbse058,visione1,1668179078481,648.0,94381.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down snowy rocks between trees.+ a skying with blue pants,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,vibro3,1668179079000,2.0,94900.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,A freestyle downhill skier jumping down rocks between trees.  >  skier jumping down rocks between trees,{}
vbse058,vibro1,1668179079000,115.0,94900.0,Text,type == jointEmbedding,TEXT,jointEmbedding, A freestyle downhill skier jumping down rocks between trees and blue sky and a lot of snow,{}
vbse058,visione2,1668179081844,384.0,97744.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down between trees.+ A freestyle downhill skier slalom,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse058,vibro2,1668179087000,631.0,102900.0,Temporal,CVhunter Temporal Query,TEMPORAL,frame > text,frame 0146.jpg in video 05223 at 00:01:12:00 (Frame #1812)  >  ,{}
vbse058,cvhunter3,1668179092379,47.0,108279.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 13317:13838_2199:19455_4268:931_3274:7134_16443:2345_10163:4681_9622:9006_2040:15844_2199:6930_15641:33154_| group:1|13881:1948_,{}
vbse058,visione1,1668179094279,737.0,110179.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down snowy rocks between trees.+ A skier with blue pants,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,visione4,1668179098235,inf,114135.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down snow rocks between trees.+ a skyer,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse058,visione2,1668179102488,inf,118388.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down between trees.+ A freestyle downhill skier,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse058,vibro1,1668179104000,208.0,119900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 02384 at 00:02:24:15 (Frame #4315),{}
vbse058,vibro2,1668179107000,583.0,122900.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,A freestyle downhill skier  between trees.  >  ,{}
vbse058,visione3,1668179109744,408.0,125644.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,a skier in the snow jumping down rocks between trees.+ skier with blue trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,cvhunter3,1668179109950,1.0,125850.0,Text,type == JointEmbedding,TEXT,JointEmbedding,Temporal CLIP: A  skier with black jacket and blue trousers going between trees. >skier jumping over rocks,{}
vbse058,cvhunter3,1668179111862,1.0,127762.0,Text,type == JointEmbedding,TEXT,JointEmbedding,Temporal CLIP: A  skier with black jacket and blue trousers going between trees. >skier jumping over rocks,{}
vbse058,vibro4,1668179112000,18.0,127900.0,Image,category == IMAGE,IMAGE,globalFeatures, video 09291 at 00:00:06:00 (Frame #195),{}
vbse058,visione3,1668179112172,369.0,128072.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,a skier in the snow jumping down rocks between trees+ skier with blue trousers,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,cvhunter2,1668179115695,9.0,131595.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 13881:1851_11558:4923_3555:3255_13881:3514_1632:2769_3732:3090_8466:20070_11558:3349_8466:7836_13317:12725_| group:1|7594:1289_16243:562_8466:7068_,{}
vbse058,visione1,1668179118292,597.0,134192.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down snowy rocks between trees.+ A skier with blue pants and a black jacket,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,vibro2,1668179120000,415.0,135900.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,A freestyle downhill skier  between trees.  >  ,{}
vbse058,visione3,1668179120421,306.0,136321.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,a skier in the snow jumping down rocks between trees+ skier with blue trousers and black jacket,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
vbse058,visione1,1668179122425,631.0,138325.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,A freestyle downhill skier jumping down snowy rocks between trees+ A skier with blue pants and a black jacket,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=true""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=true""}"
